sbid,tenure,expense,COUNT,perperson,entropy,chgexpense,chgcount,churn
1445887846,1859,135.96,20,10.9765,1.758850723,0.309700414,0.052631579,0
1445887874,1864,72.99,22,8.597272727,2.419874287,0.20346249,-0.12,0
1445887913,1856,56.13,32,10.565625,2.448775472,-0.072231405,0.230769231,0
1445888048,1861,110.9,85,11.66929412,3.3483731,0.020708698,-0.055555556,0
1445888229,1856,301.97,114,6.491666667,3.921987289,2.279074818,0.096153846,0
1445888241,1857,156,114,7.395526316,3.808075569,0.209302326,0.1875,0
1445888541,1857,125.13,75,9.403333333,3.634763345,-0.043348624,-0.157303371,0
1445888756,1858,120.55,40,21.54425,1.95067332,-0.354415466,0.25,0
1445888812,1862,123,26,6.914230769,2.721891841,0.138888889,-0.1875,0
1445888828,1861,96.32,16,37.39625,2.148208486,0.17578125,0.230769231,0
1445888841,1856,207,15,1.21,2.207903904,-0.004711992,-0.583333333,0
1445888868,1861,323.65,179,6.18178771,4.21745154,-0.065405718,-0.011049724,0
1445888952,1860,229.1,93,10.19430108,3.543987372,0.248841646,0.021978022,0
1445888999,1856,175.37,75,5.199466667,2.767385624,0.970449438,-0.193548387,0
1445889011,1856,373.7,79,21.61974684,3.094793404,0.913564443,-0.036585366,0
1445889707,1855,196.12,7,6.06,1.362661285,-0.107490671,0.166666667,0
1445889808,1860,65.53,27,5.183703704,1.909777046,-0.086307864,-0.129032258,0
1445890102,1861,156.29,41,15.44170732,2.612750052,0.030936676,0.782608696,0
1445890198,1860,144.96,64,14.0478125,3.117941012,0.011442925,0.015873016,0
1445890235,1854,177.45,193,3.572487047,3.633085604,-0.180936995,-0.039800995,0
1445890414,1862,104.48,36,13.55666667,2.582643752,0.261683372,0.125,0
1445890508,1860,89,61,5.56147541,3.516484549,0,0.033898305,0
1445890558,1860,97,7,20.82857143,1.574653779,0,0.75,0
1445890651,1856,127.65,87,6.243218391,3.567442805,0.512440758,-0.054347826,0
1445890763,1714,106,19,8.903684211,2.36294151,0,0.357142857,0
1445890811,1856,193.69,193,3.93134715,4.440139596,-0.19929723,0.09039548,0
1445890874,1862,93.81,68,3.755147059,3.670593814,0.016579974,-0.068493151,0
1445891011,1856,101.22,53,3.743584906,3.209403659,0.076808511,0.432432432,0
1445891199,1855,230.41,40,20.99825,2.802333031,0.216461644,-0.215686275,0
1445891205,1854,238.98,76,6.315657895,3.472153307,-0.000083682,-0.105882353,0
1445891220,1862,31.4,28,9.973571429,1.717115043,-0.372,0.555555556,0
1445891259,1856,100.88,131,4.155038168,4.004804539,-0.216830991,0.0234375,0
1445891345,1851,107.6,41,6.092926829,2.909814322,0.005607477,-0.023809524,0
1445891393,1854,239,157,7.633694268,4.081824035,0,0.097902098,0
1445891490,1862,126.09,21,22.86714286,2.20736096,0.007752558,0.3125,0
1445891492,1860,89,5,16.056,0.682790102,0,-0.375,0
1445891540,1862,57.9,61,4.334918033,2.953706244,0.019366197,0.016666667,0
1445891574,1862,253.78,64,11.0525,3.045777374,0.007663292,0.049180328,0
1445891603,1853,140.42,76,13.31618421,3.380636014,0.51559633,-0.012987013,0
1445891613,1853,239,49,10.71612245,2.862034927,0,-0.075471698,0
1445891676,1857,50.7,12,1.220833333,1.649852356,-0.036488027,-0.076923077,0
1445891760,1862,40.2,18,12.85333333,1.747637268,-0.021421616,0.2,0
1445891774,1862,57.87,27,11.99296296,1.647891342,-0.169369887,0.35,0
1445891786,1857,75.86,40,7.07575,2.514861304,-0.185439708,-0.344262295,0
1445891800,1861,104.87,65,4.421692308,3.563856737,0.006333365,-0.144736842,0
1445891897,1854,259.61,38,27.67921053,2.742833051,-0.013677292,0.117647059,0
1445892043,1853,77.83,26,9.033076923,2.423693611,-0.018537201,0.529411765,0
1445892284,1861,35.1,20,3.6045,2.190091212,-0.002840909,0.25,0
1445892342,1860,82.9,34,9.047352941,2.665012176,0.038066617,0.133333333,0
1445892404,1861,30,19,8.272105263,2.249419976,0,-0.24,0
1445892649,1855,259.65,191,6.078638744,4.447137203,0.070500928,-0.005208333,0
1445892684,1861,81.55,58,4.266034483,3.389116739,-0.164532323,0.115384615,0
1445892707,1853,239,87,6.07,3.369054902,0,-0.09375,0
1445892777,1853,255,52,2.904230769,3.507485252,0,0.529411765,0
1445892906,1856,478.33,27,3.89037037,2.767080174,0.044023922,-0.035714286,0
1445892956,1857,129,188,3.305797872,4.667845242,0,0.016216216,0
1445893118,1858,75.9,97,7.388865979,3.782356688,-0.262892104,0.127906977,0
1445893145,1848,66.96,23,3.227826087,2.356062555,-0.244158483,0.095238095,0
1445893485,1850,332.17,53,22.1254717,2.979377504,-0.106589564,0.127659575,0
1445893530,1861,243,51,18.58470588,2.596315027,0.130232558,0,0
1445893693,1850,40.47,20,4.209,2.456677036,-0.088718757,1.5,0
1445893830,1860,405,131,10.97534351,3.982243613,0.525193944,0.259615385,0
1445894123,1850,79.48,85,7.852,3.362407875,-0.565730521,0.634615385,0
1445894239,1854,98.71,57,13.16245614,3.386910783,0.39815864,0.727272727,0
1445894337,1851,94.28,133,3.743233083,4.019092964,-0.359684868,0.108333333,0
1445894360,1860,91,15,6.842,1.401613089,-0.133333333,-0.0625,0
1445894634,1860,209,106,4.962075472,3.995994542,0,-0.094017094,0
1445894680,1860,89,12,7.795833333,1.664804461,0,0.090909091,0
1445894762,1857,66.81,43,2.356511628,3.389644578,0.16841553,-0.218181818,0
1445894767,1851,100.21,28,4.898214286,2.334761533,0.001499101,-0.263157895,1
1445894775,1849,59,9,0.293333333,1.967204214,0,0.285714286,1
1445894815,1849,91.98,41,4.157073171,3.065292163,0.02541806,0.366666667,0
1445894837,1850,117.1,90,5.776888889,3.454485422,-0.042361793,0.125,0
1445894849,1854,214,146,2.160342466,4.375903329,-0.105725031,0.269565217,0
1445894940,1860,205.77,11,32.83090909,0.923114764,0.433637567,-0.388888889,0
1445894954,1860,135.89,64,13.34125,3.190245419,0.31370843,0.185185185,0
1445894979,1854,239,52,17.13615385,2.999377549,0,0.106382979,0
1445894980,1860,169.76,67,8.194626866,3.532256228,0.120675997,0.098360656,0
1445895225,1849,98.18,20,4,2.426223389,-0.078381677,-0.411764706,0
1445895368,1857,40.24,163,2.138650307,4.445912219,-0.239606954,-0.419928826,0
1445895380,1859,105.42,14,7.652142857,1.395876738,0.002472423,-0.416666667,0
1445895466,1856,67.53,55,5.799454546,3.052631651,-0.279833635,-0.367816092,0
1445895526,1856,149.47,92,4.223804348,3.481127302,0.009932432,0.15,0
1445895567,1850,190.23,65,11.61830769,1.515951677,-0.150683097,0.048387097,0
1445895593,1849,122.41,54,5.814814815,3.235006792,0.112211521,0.08,0
1445895623,1849,151.58,167,5.068143713,4.298820444,-0.117797695,0.136054422,0
1445895773,1849,80.54,183,4.904808743,4.407259038,-0.205563227,0.180645161,0
1445895796,1856,21.89,8,6.03125,1.767312922,-0.71310616,-0.529411765,1
1445895876,1856,185.37,190,7.104736842,4.33496021,-0.190877346,0.091954023,0
1445895934,1859,35.38,116,17.7362931,2.739811006,0.289828655,0.026548673,0
1445895948,1857,190.57,48,7.475416667,2.39417446,0.396424123,0.230769231,0
1445895957,1849,83.1,30,7.091333333,2.650626801,-0.251283899,-0.142857143,0
1445896049,1852,83.9,27,3.634814815,2.464270495,0.007202881,-0.181818182,0
1445896126,1856,110.19,44,21.78681818,2.476857434,0.117092457,-0.12,0
1445896230,1859,119.92,32,22.115625,2.753310908,0.180314961,0.28,0
1445896298,1857,98.65,78,3.555641026,3.701453348,0.036675074,-0.048780488,0
1445896786,1856,47.4,68,4.422352941,3.687867794,0.102069286,0.192982456,0
1445896884,1856,415.32,39,17.85769231,2.438930677,-0.497051237,0.054054054,0
1445896907,1849,211.7,53,7.341509434,3.144099901,0.340891817,0.325,0
1445896927,1849,149,46,1.749782609,3.224063326,0,-0.352112676,0
1445897078,1857,142.04,85,9.329529412,2.821831353,0.123289838,-0.034090909,0
1445897088,1856,120.01,162,4.431604938,4.213558883,-0.494247545,0.08,0
1445897251,1852,401.99,86,5.732209302,3.775522291,0.056339509,0.146666667,0
1445897348,1856,390.32,56,36.66107143,2.673215323,-0.319620694,0.244444444,0
1445897560,1858,122.95,32,12.429375,2.542769805,0.168726236,-0.03030303,0
1445897982,1857,147,29,14.06482759,2.426512706,0.088888889,0,0
1445898002,1857,158.23,144,5.261041667,3.733861665,-0.080966487,0.425742574,0
1445898089,1850,57.36,50,4.6564,3.414285621,-0.001740341,0.25,0
1445898137,1848,338.37,65,14.98815385,2.874522882,0.019186747,0.031746032,0
1445898271,1851,136.33,38,6.950526316,2.597225394,-0.007064822,-0.24,0
1445898288,1857,151.2,119,14.5197479,3.819779705,0.05,-0.118518519,0
1445898311,1850,63.55,2,0.21,0,-0.301878502,-0.8,1
1445898331,1850,89.47,43,3.56255814,3.10642777,0.130671048,0.72,1
1445898370,1857,115.45,121,7.258016529,4.076497957,0.647873252,-0.076335878,0
1445898459,1849,88.53,16,17.86,1.200045427,-0.029808219,-0.058823529,0
1445898492,1856,309,83,11.13192771,3.516263866,0,0.185714286,0
1445898706,1856,238.93,103,6.482621359,3.755208388,-0.000292887,-0.037383178,0
1445898739,1849,90.27,2,32.275,0,-0.048286769,-0.6,0
1445898888,1857,103,94,9.678510638,3.084517121,-0.098862642,0.068181818,0
1445899181,1850,89.87,185,1.484162162,4.828588784,0.59118272,0.697247706,0
1445899271,1850,91.15,77,7.105454546,2.570127731,0.110772605,-0.144444444,0
1445899448,1856,110.69,41,12.63390244,2.491063836,0.601417824,0.413793103,0
1445899618,1856,172.37,46,17.26456522,2.530496863,-0.062595171,1.190476191,0
1445899653,1847,61.1,14,37.83642857,1.301433063,0.140989729,0.272727273,0
1445899808,1856,206.84,70,6.711285714,3.44578677,0.089491704,0.060606061,0
1445899922,1856,132.3,96,13.2796875,3.810818698,-0.025055269,0,0
1445900060,1857,135.81,23,28.95086957,2.387555624,-0.020412579,0.210526316,0
1445900162,1856,116.38,43,14.95023256,2.769178568,-0.17255599,0,0
1445900274,398,86.4,83,17.8560241,3.106628429,0.08,0.360655738,0
1445900409,1848,59.56,50,9.4296,3.097618864,-0.033273819,0.020408163,0
1445900499,1848,83.45,21,44.03285714,1.106220868,-0.017541794,0.615384615,0
1445900526,1855,84.16,8,1.71375,1.604452741,-0.109135175,0.333333333,0
1445900570,1857,33.91,33,6.267878788,2.444169136,0.004740741,-0.131578947,0
1445900594,398,86.47,70,5.616571429,3.605180035,0.366034755,0.272727273,0
1445900828,1856,73.98,56,17.35517857,2.707375588,0.099583829,0,0
1445901081,1848,169,62,4.292258065,3.511301795,0,-0.060606061,0
1445901105,1847,136.43,48,11.46208333,2.578825434,0.40057489,-0.157894737,0
1445901111,1848,213.18,41,10.43219512,2.821541925,0.590064892,0.078947368,0
1445901128,1856,207,16,26.996875,1.769948741,-0.021276596,0.142857143,0
1445901336,1854,93.48,110,2.345181818,2.805542481,-0.049903445,0.111111111,0
1445901751,1848,102.8,266,3.307368421,4.691296192,0.337496747,0.085714286,0
1445901784,1857,310.44,58,8.070689655,2.643454818,0.004660194,0.414634146,0
1445901796,1854,357.68,105,8.447333333,3.446891839,-0.089965398,0.029411765,0
1445901816,1854,183.02,126,12.47809524,3.723429596,0.238043699,0.095652174,0
1445901893,1847,147,50,4.9464,3.015456003,0.065989848,0.190476191,0
1445901913,1847,114.02,33,8.670909091,2.741540881,-0.012129614,-0.377358491,0
1445901933,1847,98.9,113,6.337699115,3.901072561,0.297389479,0.107843137,0
1445902072,1856,169.64,33,34.14515152,1.958205342,0.046191798,-0.377358491,0
1445902244,1857,156,49,13.7777551,2.464947721,0,-0.092592593,0
1445902256,1854,122.51,26,17.89730769,2.256013809,0.528509046,0,0
1445902404,1857,56.28,4,45.33,0.797620865,-0.140106952,0.333333333,0
1445902436,1854,239,80,6.998875,3.567131961,0,-0.101123596,0
1445902447,1846,268.74,183,10.38185792,4.26284786,0.055869873,-0.066326531,0
1445902453,1847,48.93,29,5.267241379,2.795326619,-0.058314088,0.074074074,0
1445902486,1854,239,150,11.37546667,3.826767925,0,0.056338028,0
1445902565,1846,61.77,23,4.080869565,2.309132246,-0.022781206,0.045454546,0
1445902570,1856,71.11,76,7.526973684,3.246503779,-0.112899202,0.101449275,0
1445902616,1854,238.98,66,8.296212121,2.744168435,-0.000083682,-0.266666667,0
1445902720,1856,89,44,4.300227273,2.964417718,0,-0.022222222,0
1445902765,1846,42.32,7,1.98,1.171093496,0.058,-0.3,0
1445902805,1846,41.2,51,7.818823529,2.083252018,0.004878049,0.0625,0
1445902815,1846,133.65,92,4.493478261,3.636799292,-0.01080601,-0.132075472,0
1445902820,1856,338.93,82,7.576829268,3.669349135,0.062476489,0.108108108,0
1445902834,1856,92,62,5.562096774,3.230486698,-0.003250271,-0.088235294,0
1445903010,1856,91,60,9.093166667,3.171765089,0.147251639,-0.016393443,0
1445903099,1847,133.65,79,7.834556962,3.53493045,-0.300298414,-0.423357664,0
1445903143,1846,114.73,161,5.866397516,4.435232533,0.283333333,0.248062016,0
1445903348,1856,103.27,25,14.1796,2.491934571,-0.199457364,-0.107142857,0
1445903527,1847,115.71,82,10.63329268,3.259219608,0.399492017,0.012345679,0
1445903736,1852,154.02,131,4.419465649,3.805248073,-0.004717286,-0.050724638,0
1445903810,1856,94.22,180,4.706555556,4.525333093,-0.183959813,0.077844311,0
1445903826,1852,102.85,41,11.95170732,2.458807071,-0.489679468,0.242424242,0
1445903987,1846,96.21,120,9.586583333,3.103188476,0.120284117,0.176470588,0
1445903997,1846,83.54,57,8.474736842,2.741091307,0.327717737,0.1875,0
1445904305,1844,85.06,42,11.44,2.851973087,-0.0946248,0.272727273,0
1445904395,1844,90.17,105,4.67752381,3.897471231,-0.077733456,0.019417476,0
1445904508,1855,72.5,12,9.4025,1.443137203,0,3,0
1445904553,1844,110.05,41,9.212926829,2.769295207,-0.175346572,-0.240740741,0
1445904578,1855,91.33,33,11.21848485,2.515788241,0.106761997,0.178571429,0
1445904745,1843,90.86,63,11.70222222,3.384268799,-0.325764322,0.145454546,0
1445905252,1855,219.28,94,7.319255319,3.189502185,0.055499398,0.105882353,0
1445905283,1843,76.05,12,12.35,2.152649893,0.094559586,0,0
1445905966,1849,60.42,2,0.875,0,-0.589035505,-0.956521739,0
1445906088,1854,9.36,47,9.842978723,1.870439456,-0.348643006,0.02173913,0
1445906178,1854,94.52,85,7.210352941,3.38336645,0.315518441,-0.095744681,0
1445906408,1854,111.21,55,5.674727273,2.882471296,-0.199352052,0.037735849,0
1445906573,1842,174.57,87,7.682528736,3.555110704,-0.359986802,-0.084210526,0
1445906575,1841,200.83,21,2.333333333,2.384281363,0.083050208,-0.25,1
1445906668,1854,128.42,51,20.64372549,2.587044975,0.016383063,-0.271428571,0
1445906902,1855,97.94,135,6.458814815,3.763234075,0.030947368,0.062992126,0
1445907031,1846,47.74,25,3.356,2.761795684,-0.351182387,-0.404761905,0
1445907135,1841,58.01,82,1.792073171,3.523333555,-0.026841134,0.154929578,0
1445907188,1854,238.98,90,4.922444444,3.814255689,-0.000083682,-0.134615385,0
1445907208,1854,238.98,91,7.343076923,3.528613753,-0.000083682,-0.116504854,0
1445907222,1854,77.29,26,9.115,2.547045239,-0.00897551,-0.235294118,0
1445907252,1854,72.53,16,4.1825,1.910356507,-0.039846439,-0.238095238,0
1445907268,1854,274.53,90,4.345333333,3.491000759,0.080826772,0.011235955,0
1445907293,1841,86.91,51,6.329803922,3.064558626,0.188919289,0.545454546,0
1445907333,1841,107.21,19,11.73578947,1.903930466,0.137506631,1.111111111,0
1445907371,1846,41.3,51,2.332745098,2.90015277,-0.141550613,-0.120689655,0
1445907465,1841,150.56,67,8.801044776,3.384632867,0.098737503,-0.069444444,0
1445907693,1840,52.25,27,8.121111111,2.933971857,0.207534088,2,0
1445907713,1840,103.36,80,7.59675,3.76992922,-0.014304787,0.15942029,0
1445907790,1855,192.32,41,14.11829268,2.710868139,-0.114548803,0.108108108,0
1445907862,1854,163.07,59,9.047966102,3.434272889,0.60866134,0.43902439,0
1445907956,1848,152.6,40,9.579,2.856267845,-0.342354766,0.739130435,0
1445908024,1855,107.3,31,8.527096774,1.787175102,-0.010786393,0.107142857,0
1445908035,1840,154.54,51,8.60627451,3.11151242,1.013288171,-0.089285714,0
1445908052,1854,236.26,18,5.862222222,2.205290823,-0.082699177,-0.181818182,0
1445908136,1848,120,32,3.546875,2.629473196,0,-0.219512195,0
1445908235,1840,165.16,65,6.966769231,3.363746016,0.001576713,-0.029850746,0
1445908574,1854,156.5,39,22.39923077,3.061213888,0.282261368,0.21875,0
1445908625,1839,103.7,54,4.434259259,3.538861557,-0.593413056,0.102040816,0
1445908663,1840,117.11,30,27.05233333,2.868769091,0.804468413,0.578947368,0
1445908765,1839,58.43,23,11.29869565,2.220194114,-0.10135343,0.352941177,0
1445908859,1843,393,119,4.633529412,4.172395462,0,-0.25625,0
1445908995,1839,168.35,105,12.3832381,2.596250665,0.086830213,0.166666667,0
1445909081,1843,346.24,45,3.973333333,3.205795359,-0.149287469,-0.196428571,0
1445909189,1842,219.73,54,4.358148148,2.835716489,1.327155264,0.5,0
1445909219,1842,63.92,10,14.205,1.348045361,-0.274872377,0,0
1445909423,1839,220.31,261,8.000076628,4.471157643,0.102487114,0.105932203,0
1445909528,1850,127.76,52,3.641346154,3.031234044,-0.246120257,0,0
1445909728,1850,97.96,36,1.364722222,3.205083698,0,-0.162790698,0
1445909745,1837,62.36,35,15.11228571,2.829526165,-0.07737831,0.206896552,1
1445909817,1839,141.08,203,3.063300493,3.83501992,0.111128613,0.009950249,0
1445909831,1843,89,48,8.311875,3.164635896,0,0,0
1445909941,1842,56.4,148,2.436148649,3.77623953,-0.3783754,6.4,0
1445910167,1839,76.15,76,4.219473684,3.495845026,-0.213163877,0.490196078,0
1445910349,1841,148.15,47,7.977659575,3.101110496,0.238194735,0.382352941,0
1445910367,1839,93.89,29,20.99034483,2.208804352,0.047645615,0.208333333,0
1445910394,1854,68.71,35,6.043142857,1.868342364,0.023841454,0.166666667,0
1445910465,1834,62.75,9,27.70111111,1.638815253,0,0.5,0
1445910690,1853,108.4,35,12.26714286,2.338609367,-0.005504587,0.590909091,0
1445910761,1842,30,118,4.994152542,3.90136744,0,-0.008403361,0
1445910805,1836,165.61,213,2.69629108,4.788970269,0.208655671,0.936363636,0
1445910807,1838,209,81,6.985925926,3.589133308,0.050251256,0.08,0
1445910835,1836,86,56,5.2275,3.307586762,0,0.191489362,0
1445910901,1842,106.02,52,4.258076923,2.911206549,0.147651007,-0.054545455,0
1445910964,1854,116.29,143,4.026783217,3.829980798,-0.020385814,-0.077419355,0
1445910972,1850,144.57,138,8.012028986,4.016960225,0.003470535,0.266055046,0
1445911425,1835,154,22,7.812727273,2.479888595,0,-0.153846154,0
1445911453,1835,99,47,4.300212766,2.577872606,0,-0.31884058,0
1445911653,1835,81,17,20.13705882,1.980805403,0,0.214285714,0
1445911762,1849,71.67,105,1.861809524,3.797368214,-0.193903948,0.05,0
1445911984,1852,59.04,33,16.7169697,2.030795263,0.68733924,-0.029411765,0
1445912021,1841,188.63,71,8.361126761,2.742612166,0.92558187,1.290322581,0
1445912102,1849,80.3,75,5.1924,2.94185869,0.002997752,-0.038461538,0
1445912107,1836,23.13,15,1.158,2.244637055,-0.606565742,-0.4,0
1445912213,1835,85.35,43,13.95418605,2.957855268,0.610377359,0.048780488,0
1445912338,1848,78.24,65,7.050461539,3.367044407,0.865967088,-0.057971014,0
1445912415,1834,59.72,90,6.306,3.727798984,0.129135943,0.084337349,0
1445912507,1836,84.08,86,6.452325581,3.726578245,-0.3064423,0.011764706,0
1445912871,1840,79.41,206,2.198446602,4.357876453,0.005571736,0.024875622,0
1445912927,1835,498.45,16,18.946875,1.741313057,2.060416283,0.066666667,0
1445912936,1847,69.12,40,7.6115,2.65177243,0.002901915,0.290322581,0
1445913023,1833,72,73,5.033013699,3.293457255,-0.543002222,-0.170454545,0
1445913145,1833,213.4,182,10.49972528,4.187451395,0.060372671,0.034090909,0
1445913203,1833,98.82,35,9.106285714,2.831017002,-0.014362657,0.060606061,0
1445913376,1847,389.25,169,8.971538462,4.424589748,1.228105323,0.37398374,0
1445913422,1848,212.61,55,17.45418182,2.673941836,0.495463178,0.037735849,0
1445913453,1833,84.94,96,3.6246875,3.976969792,-0.005968403,-0.150442478,0
1445913541,1839,73.81,78,4.907692308,3.682931711,-0.266812357,-0.242718447,0
1445913617,1835,273.78,60,10.61983333,3.274194399,0.002857143,0.052631579,0
1445913670,1850,121.46,130,5.521076923,4.222170492,-0.091412328,0.203703704,0
1445913673,1833,104,29,4.65862069,2.027138866,0,0.8125,0
1445913785,1833,184.8,160,7.2459375,3.880406643,0.074418605,-0.024390244,0
1445913805,1833,105.16,41,13.94756098,2.650394881,0.613625902,-0.108695652,0
1445913831,1838,79.5,24,7.197916667,2.168642114,0.31840796,0,0
1445913856,1846,48.99,22,4.165,2.260077019,-0.477105347,-0.463414634,0
1445913936,1846,97.23,138,1.325289855,4.074643787,-0.073911801,-0.206896552,0
1445913954,1850,84.6,29,3.43137931,2.602817824,0.039056743,-0.194444444,0
1445914194,1850,307.15,210,9.424285714,4.48202903,-0.608621415,0.029411765,0
1445914296,1845,58.75,41,6.912926829,2.395104787,0.008756868,0,1
1445914454,1849,62.04,105,5.868095238,3.20373987,-0.314323607,0.381578947,0
1445914471,1837,94.54,46,10.4873913,3.193177879,-0.062939835,-0.163636364,0
1445914533,1833,98.55,47,11.75191489,2.972773552,0.333198052,0.27027027,0
1445914610,1849,74.87,82,3.786829268,3.876977373,-0.053715875,0.205882353,0
1445914854,1849,48.86,25,4.1268,2.657986575,-0.325789982,-0.242424242,0
1445914955,1832,189.61,251,5.484302789,4.773796747,0.23645256,0.120535714,0
1445914977,1833,72.24,157,7.06611465,4.384978976,0.522765599,0.105633803,0
1445915165,1832,63.38,42,1.970238095,3.285055996,0.209541985,0.3125,0
1445915287,1833,230.08,222,6.493513514,4.534447512,0.228731642,-0.063291139,0
1445915316,1844,200.32,61,8.972622951,3.377105533,0.308767804,-0.314606742,0
1445915334,1849,109.78,95,4.799684211,3.669168068,0.549470713,-0.321428571,0
1445915373,1831,40.44,23,19.42608696,1.950528783,-0.582877772,-0.08,0
1445915403,1832,85.48,58,5.353103448,3.240077509,0.355749405,-0.226666667,0
1445915446,1844,136.14,84,13.31892857,3.323447874,-0.557556061,-0.086956522,0
1445915547,1832,208,62,5.722580645,3.184362698,-0.009287926,-0.060606061,0
1445915594,1849,52.45,24,2.14375,2.784129826,-0.329883736,-0.076923077,0
1445915704,1848,76.01,14,6.317857143,2.17474818,-0.001838477,-0.461538462,0
1445915830,1848,290,153,10.99078431,3.736298221,0.077105928,0.224,0
1445915881,1836,279.98,64,4.329375,3.599224026,1.62571509,-0.288888889,0
1445916054,1841,43.1,59,5.677457627,3.194954828,0.164235548,-0.016666667,0
1445916072,1847,107.52,115,7.32773913,3.511963145,0.521868365,0.61971831,0
1445916154,1848,82.45,137,3.97379562,4.169444596,-0.634967016,0.141666667,0
1445916284,1848,56.09,83,2.255301205,3.539659434,0.023913837,-0.135416667,0
1445916467,1832,112.1,77,3.903246753,3.614312125,-0.159165917,0.1,0
1445916499,1834,158,115,8.449565217,3.94575405,0.306108953,0.116504854,0
1445916597,1832,140.68,166,6.473192771,4.273445853,0.450608373,0.286821705,0
1445916671,1834,47.9,13,5.326923077,1.96857151,-0.189372144,-0.071428571,0
1445916711,1835,207.79,25,14.28,2.05791268,0.002895893,0.25,0
1445916779,1833,181.09,71,19.55070423,3.034051836,0.780104197,0.075757576,0
1445916849,1833,110.4,61,12.73590164,2.895668523,-0.264980027,0.173076923,0
1445916906,1842,95.6,31,12.2783871,2.63930021,-0.165794066,0.291666667,0
1445916979,1833,85.65,16,7.7725,1.820350985,-0.052124834,0,0
1445917811,1833,60.7,8,7.2325,1.079216969,-0.094029851,-0.111111111,0
1445917841,1833,89,9,0.76,2.148637377,0,-0.790697674,0
1445917968,1847,43.19,15,4.382,2.347206877,-0.459178562,-0.642857143,1
1445918125,1831,71.81,26,12.33038462,2.379393989,-0.084756564,0,0
1445918292,1847,153.56,72,7.727638889,3.001759995,0.661005949,0.263157895,0
1445918299,1832,117.38,67,4.577014925,3.38548867,-0.017411686,0.218181818,0
1445918338,1846,50.3,69,2.234927536,3.319526565,-0.028019324,0.131147541,0
1445918388,1846,52.2,29,13.13896552,1.960265954,0.16,0,0
1445918466,1840,179,90,9.677444444,3.144112817,0,0.551724138,0
1445918599,1832,72.1,22,17.66818182,2.337553738,-0.100885397,-0.043478261,0
1445918936,1840,102.86,66,12.1269697,3.297439335,-0.142547516,-0.083333333,0
1445918948,1846,81.82,46,6.856956522,2.227773677,0.411663216,0.022222222,0
1445919241,1832,224.2,162,8.298950617,4.112040535,0.021971009,-0.02994012,0
1445919331,1832,152.94,15,35.27466667,1.86016595,0.320725389,-0.0625,0
1445919466,1840,34.11,44,5.954090909,3.013553509,-0.467114513,-0.083333333,0
1445919666,1839,94.49,87,6.234137931,3.64438438,-0.023863636,0.0875,0
1445919728,1840,81.14,63,5.865714286,3.45289519,-0.173137675,0.145454546,0
1445919756,1839,127.07,165,3.067393939,4.523528914,-0.144136863,-0.166666667,0
1445919766,1839,76.22,12,16.99583333,1.443286685,0.394948756,0.090909091,0
1445919902,1845,103.85,117,6.285470086,3.604459709,0.782832618,0.206185567,0
1445919986,1839,92.54,258,1.125581395,4.405113326,-0.021879294,-0.110344828,0
1445920001,1831,212.83,27,16.60407407,1.855918157,0.3301875,0.038461539,0
1445920262,1844,210.01,113,19.13584071,3.623447352,0.629247479,0.712121212,0
1445920342,1844,76.42,55,8.687454546,2.950496551,-0.001306848,0.12244898,0
1445920366,1839,41.67,5,25.324,0.777738461,-0.198345518,-0.5,0
1445920968,1843,289.74,28,37.81928571,2.247436438,0.299632188,0.217391304,0
1445921036,1837,149,79,4.966835443,3.617197151,0.409516602,0.549019608,0
1445921279,1830,46.74,87,4.258390805,3.47733525,0.034299624,0.359375,0
1445921289,1831,83.01,44,6.427045455,3.101559414,-0.261739594,0.047619048,0
1445921352,1843,44.65,77,11.1248052,3.382459169,-0.294962893,0.054794521,0
1445921576,1836,70.48,64,7.3215625,3.364878815,0.4096,0.103448276,0
1445921602,1842,76.86,87,3.45954023,3.904441177,-0.318133428,-0.243478261,0
1445921652,1843,117.81,13,16.87384615,1.898044122,-0.001271617,0.3,0
1445921738,1842,132.36,54,17.51444444,2.759924276,0.391066737,-0.018181818,0
1445921934,1847,45.49,15,1.279333333,2.591659194,0.027558166,-0.347826087,0
1445921942,1842,91.61,51,3.805098039,3.183637559,0.020155902,0.108695652,0
1445922008,1841,45.87,28,14.88857143,2.455651445,0.612869198,-0.2,0
1445922114,1846,134.95,35,20.75257143,2.850104966,0.900704225,0.206896552,0
1445922138,1841,79.67,53,3.949245283,3.572260807,0.002895267,-0.070175439,0
1445922216,1836,133.74,53,4.98490566,3.325501818,0.036744186,-0.116666667,0
1445922252,1842,88.93,7,19.65571429,1.133545521,-0.020810394,-0.5625,0
1445922262,1842,128.81,114,7.570175439,3.711368548,-0.380750925,0.085714286,0
1445922301,1831,169,88,10.40443182,3.603506141,0.048387097,0.157894737,0
1445922606,1835,177.12,31,26.54,0.864794401,0.154929578,0.823529412,0
1445922702,1842,59.3,19,23.40842105,2.183375454,0.051045729,0.357142857,0
1445922748,1841,133.16,126,6.156428571,3.569047003,0.017342807,-0.165562914,0
1445922861,1831,104.28,177,4.340282486,4.457752986,0.377179081,0.361538462,0
1445922894,1845,206.63,150,8.448066667,4.341674185,0.050696634,-0.085365854,0
1445923058,1841,88.85,81,8.262962963,3.621204043,0.142030848,0.051948052,0
